District,Site,Site_Type,Site_EQHazardLevel,Site_EQRiskLevel,Site_Soil,Site_Liquefaction,Site_GroundMotionPercentile,Site_HasGeotechnicalStudy,Site_ShearWaveVelocity,Building,Building_Type,Building_HasEvaluation,Building_YearBuilt,BuildingArea_Name,BuildingArea_YearBuilt,BuildingArea_CodeYear,BuildingArea_NumberOfFloors,BuildingArea_ConstructionType,BuildingArea_VerticalIrregularity,BuildingArea_HorizontalIrregularity,BuildingArea_ExistingRisk,BuildingArea_HasRetrofit,BuildingArea_RetrofitRisk,BuildingArea_CodeRisk
Auburn,Evergreen Heights Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,64,No,,500 Building - AA Areas 6 & 7,Classroom Building - Slabs On Grade,No,1970,Gym/Mechanical,1970,<1973,1,,,,,No,,
Auburn,Evergreen Heights Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,64,No,,500 Building - AA Areas 6 & 7,Classroom Building - Slabs On Grade,No,1970,Kitchen,2014,2003-Present,1,,,,,No,,
Auburn,Evergreen Heights Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,64,No,,Covered Play - AA Areas 2 & 5,Covered Play,No,1970,Covered Play,1970,<1973,1,,,,,No,,
Auburn,Gildo Rey Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,"100 Building - AA Areas 4, 5, 6",Elementary School - Single Story,No,1969,Main Area,1969,<1973,1,,,,,No,,
Auburn,Gildo Rey Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,"200 Gym Bldg - AA Areas 7A, 7B, 8",Gymnasium,No,1969,Main Area,1969,<1973,1,,,,,No,,
Auburn,Gildo Rey Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,300 Building - AA Area 1,Classroom Building - Slabs On Grade,No,1969,Main Area,1969,<1973,1,,,,,No,,
Auburn,Gildo Rey Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,400 Building - AA Area 2,Classroom Building - Slabs On Grade,No,1969,Main Area,1969,<1973,1,,,,,No,,
Auburn,Gildo Rey Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,500 Building - AA Area 3,Classroom Building - Slabs On Grade,No,1969,Main Area,1969,<1973,1,,,,,No,,
Auburn,Gildo Rey Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Covered Play - AA Area 9,Covered Play,No,1988,Covered Play,1988,Unknown,1,,,,,No,,
Auburn,Hazelwood Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,Covered Play,Covered Play,No,1990,Covered Play,1990,Unknown,1,,,,,No,,
Auburn,Hazelwood Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,Main Building,Elementary School - Single Story,No,1990,Main Area,1990,Unknown,1,,,,,No,,
Auburn,Ilalko Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Covered Play,Covered Play,No,1992,Covered Play,1992,Unknown,1,,,,,No,,
Auburn,Ilalko Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Main Building,Elementary School - Single Story,No,1992,Main Area,1992,Unknown,1,,,,,No,,
Auburn,Lake View Elementary School,Elementary School - Urban,Moderate,,Very Dense Soil/Soft Rock - Firm Soil,Low,54,No,,Covered Play,Covered Play,No,1980,Covered Play,1980,Unknown,1,,,,,No,,
Auburn,Lake View Elementary School,Elementary School - Urban,Moderate,,Very Dense Soil/Soft Rock - Firm Soil,Low,54,No,,Main Building,Elementary School - Single Story,No,1980,Main Area,1980,Unknown,1,,,,,No,,
Auburn,Lakeland Hills Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,54,No,,Main Building,Elementary School - Single Story,No,2006,Main Area,2006,2003-Present,1,,,,,No,,
Auburn,Lakeland Hills Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,54,No,,Playshed,Covered Play,No,2006,Covered Play,2006,2003-Present,1,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,"100 Building - AA Areas 4, 5, 6",Classroom Building - Slabs On Grade,No,1965,Administration,1965,<1973,1,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,"100 Building - AA Areas 4, 5, 6",Classroom Building - Slabs On Grade,No,1965,Library Add - AA 4,1981,Unknown,1,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,200 Building - AA Areas 7 & 8,Classroom Building - Slabs On Grade,No,1965,Main Area,1965,<1973,1,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,300 Building - AA Area 9-S,Classroom Building - Slabs On Grade,No,1965,Main Area,1965,<1973,1,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,400 Building - AA Area 9-N,Classroom Building - Slabs On Grade,No,1965,Main Area,1965,<1973,1,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,500 building - AA Area 3,Classroom Building - Slabs On Grade,No,1981,Main Area,1965,<1973,1,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,600 Building - AA Areas 1 & 2,Classroom Building - Slabs On Grade,No,1965,Main Area,1965,<1973,1,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,Covered Play,Covered Play,No,2022,,,,,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,Covered Play - AA Area 10,Covered Play,No,1965,Covered Play,1965,<1973,1,,,,,No,,
Auburn,Lea Hill Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,Main Building,Elementary School - Multi-Story,No,2022,,,,,,,,,No,,
Auburn,Mt Baker Middle School,Middle/Junior High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Main Building,Middle/Junior High School - Single Story,No,1994,Main Area,1994,Unknown,1,,,,,No,,
Auburn,Olympic Middle School ,Middle/Junior High School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Main Building,Middle/Junior High School - Multi-Story,No,2019,Main Area,2019,2003-Present,,,,,,No,,
Auburn,Pioneer Elementary School (old),Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,"Classroom Building - AA Areas 1, 2, 3",Classroom Building - Slabs On Grade,No,1959,Classrms - AA 1,1959,<1973,1,,,,,No,,
Auburn,Pioneer Elementary School (old),Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,"Classroom Building - AA Areas 1, 2, 3",Classroom Building - Slabs On Grade,No,1959,Music - AA 2,1981,Unknown,1,,,,,No,,
Auburn,Pioneer Elementary School (old),Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Covered Play - AA Area 7,Covered Play,No,1959,Covered Play,1959,<1973,1,,,,,No,,
Auburn,Pioneer Elementary School (old),Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,"Main Building - AA Areas 4, 5, 6",Elementary School - Single Story,No,1959,Kitch/MP - AA 6,1959,<1973,1,,,,,No,,
Auburn,Pioneer Elementary School (old),Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,"Main Building - AA Areas 4, 5, 6",Elementary School - Single Story,No,1959,Lib Add - AA 5,1981,Unknown,1,,,,,No,,
Auburn,Pioneer Elementary School (old),Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,"Main Building - AA Areas 4, 5, 6",Elementary School - Single Story,No,1959,Main Building - New,2020,2003-Present,,,,,,No,,
Auburn,Rainier Middle School,Middle/Junior High School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,55,No,,Main Building,Junior/Senior High School - Single Story,No,1991,Main Area,1991,Unknown,1,,,,,No,,
Auburn,Terminal Park Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Covered Play - AA Area 10,Covered Play,No,1982,Covered Play,1982,Unknown,1,,,,,No,,
Auburn,Terminal Park Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Main Building - AA Areas 1-9,Elementary School - Single Story,No,1945,Classroom/Admin,1948,<1973,1,,,,,No,,
Auburn,Terminal Park Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Main Building - AA Areas 1-9,Elementary School - Single Story,No,1945,Classroom/Boiler,1945,<1973,1,,,,,No,,
Auburn,Terminal Park Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Main Building - AA Areas 1-9,Elementary School - Single Story,No,1945,Classrooms,1952,<1973,1,,,,,No,,
Auburn,Terminal Park Elementary School,Elementary School - Urban,High,,Firm Soil - Soft Soil,Moderate to High,46,No,,Main Building - AA Areas 1-9,Elementary School - Single Story,No,1945,Music,1982,Unknown,1,,,,,No,,
Auburn,Washington Elementary School,Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,47,No,305,Covered Play - AA Area 8,Covered Play,No,1972,Covered Play,1972,<1973,1,,,,,No,,
Auburn,Washington Elementary School,Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,47,No,305,Main Building - AA Areas 2-7,Elementary School - Single Story,No,1972,Classroom Addition,1998,Unknown,1,,,,,No,,
Auburn,Washington Elementary School,Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,47,No,305,Main Building - AA Areas 2-7,Elementary School - Single Story,No,1972,Classrooms,1972,<1973,1,,,,,No,,
Auburn,Washington Elementary School,Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,47,No,305,Multipurpose / Gym - AA Area 1,Classroom Building - Slabs On Grade,No,1972,Main Area,1972,<1973,1,,,,,No,,
Auburn,West Auburn Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,48,No,,Main Building,High School - Single Story,No,1963,Main Area,1963,<1973,1,,,,,No,,
Auburn,West Auburn Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,48,No,,Shop Building,Wood Shop,No,1963,Main Area,1963,<1973,1,,,,,No,,
Bainbridge Island,Bainbridge High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,89,Yes,300,100 Building,Classroom Building - Slabs On Grade,No,1970,Main Area,1970,<1973,1,,,,,No,,
Bainbridge Island,Bainbridge High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,89,Yes,300,200 Building,Classroom Building - Slabs On Grade,No,2009,Main Area,2009,2003-Present,,,,,,No,,
Bainbridge Island,Bainbridge High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,89,Yes,300,300 Building,High School - Multi-Story,No,1981,Addition,1999,Unknown,1,,,,,No,,
Bainbridge Island,Bainbridge High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,89,Yes,300,300 Building,High School - Multi-Story,No,1981,Orignal Building,1981,Unknown,2,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Yes,Yes,High,No,Low,Low
Bainbridge Island,Bainbridge High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,89,Yes,300,400 Building,Gymnasium,No,1999,Main Area,1999,Unknown,,,,,,No,,
Bainbridge Island,Bainbridge High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,89,Yes,300,500 Building,Gymnasium,No,1981,Main Area,1981,Unknown,1,Precast Concrete Tilt-Up Walls,Moderate,None,High,No,Moderate,Low
Bainbridge Island,Bainbridge High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,89,Yes,300,600 Building Music and Band,Music,No,1989,Main Area,1989,Unknown,1,,,,,No,,
Bainbridge Island,Captain Charles Wilkes Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,81,No,,Main Building,Elementary School - Multi-Story,No,2013,Covered Play,2013,2003-Present,,,,,,No,,
Bainbridge Island,Captain Charles Wilkes Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,81,No,,Main Building,Elementary School - Multi-Story,No,2013,Original Building,2013,2003-Present,,,,,,No,,
Bainbridge Island,Captain Johnston Blakely Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,94,No,,Covered Play,Covered Play,No,1989,Main Area,1989,Unknown,1,,,,,No,,
Bainbridge Island,Captain Johnston Blakely Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,94,No,,Main Building,Elementary School - Single Story,No,1965,Addition,1993,Unknown,1,,,,,No,,
Bainbridge Island,Captain Johnston Blakely Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,94,No,,Main Building,Elementary School - Single Story,No,1965,Addition,1989,Unknown,1,,,,,No,,
Bainbridge Island,Captain Johnston Blakely Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,94,No,,Main Building,Elementary School - Single Story,No,1965,Original Building,1964,<1973,1,,,,,No,,
Bainbridge Island,Commodore Options School,K-12 - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Commodore Options School,Classroom Building - Slabs On Grade,No,1948,Addition,1978,Unknown,1,,,,,No,,
Bainbridge Island,Commodore Options School,K-12 - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Commodore Options School,Classroom Building - Slabs On Grade,No,1948,Addition,1981,Unknown,1,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,None,None,Moderate,No,Low,Low
Bainbridge Island,Commodore Options School,K-12 - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Commodore Options School,Classroom Building - Slabs On Grade,No,1948,Addition,1949,<1973,1,,,,,No,,
Bainbridge Island,Commodore Options School,K-12 - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Commodore Options School,Classroom Building - Slabs On Grade,No,1948,Addition,1970,<1973,1,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,None,None,Very High,No,Low,Low
Bainbridge Island,Commodore Options School,K-12 - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Commodore Options School,Classroom Building - Slabs On Grade,No,1948,Covered Play,1948,<1973,1,,,,,No,,
Bainbridge Island,Commodore Options School,K-12 - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Commodore Options School,Classroom Building - Slabs On Grade,No,1948,Original Building,1948,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,Yes,Very High,No,Low,Low
Bainbridge Island,Ordway Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Covered Play,Covered Play,No,1989,Covered Play,1989,Unknown,1,,,,,No,,
Bainbridge Island,Ordway Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Kindergarten Addition,Portable,No,1989,Main Area,1989,Unknown,1,Portable Structures,None,None,High,No,Very High,High
Bainbridge Island,Ordway Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Main Building,Elementary School - Single Story,No,1978,Addition,1989,Unknown,1,,,,,No,,
Bainbridge Island,Ordway Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Main Building,Elementary School - Single Story,No,1978,Covered Play,1978,Unknown,1,,,,,No,,
Bainbridge Island,Ordway Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,88,Yes,295,Main Building,Elementary School - Single Story,No,1978,Original Building,1978,Unknown,1,Steel Braced Frame,None,Yes,High,No,Low,Low
Bainbridge Island,Sakai Intermediate School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,87,No,,Main Building,Middle/Junior High School - Multi-Story,No,1999,Covered Play,1999,Unknown,,,,,,No,,
Bainbridge Island,Sakai Intermediate School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,87,No,,Main Building,Middle/Junior High School - Multi-Story,No,1999,Original Building,1999,Unknown,,,,,,No,,
Bainbridge Island,Woodward Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,87,Yes,524,Main Building,Middle/Junior High School - Multi-Story,No,1994,Covered Play,1994,Unknown,,,,,,No,,
Bainbridge Island,Woodward Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,87,Yes,524,Main Building,Middle/Junior High School - Multi-Story,No,1994,Original Building,1994,Unknown,1,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Yes,Yes,Moderate,No,Low,Low
Battle Ground,Amboy Middle School,Middle/Junior High School - Rural,Moderate,,Rock,Very Low,28,No,,Covered Play,Covered Play,No,1979,Covered Play,1979,Unknown,1,,,,,No,,
Battle Ground,Amboy Middle School,Middle/Junior High School - Rural,Moderate,,Rock,Very Low,28,No,,Gym,Gymnasium,No,1973,Gym Expansion,1983,Unknown,1,,,,,No,,
Battle Ground,Amboy Middle School,Middle/Junior High School - Rural,Moderate,,Rock,Very Low,28,No,,Gym,Gymnasium,No,1973,Gym Storage,2008,2003-Present,1,,,,,No,,
Battle Ground,Amboy Middle School,Middle/Junior High School - Rural,Moderate,,Rock,Very Low,28,No,,Gym,Gymnasium,No,1973,Gymnasium,1973,Unknown,1,,,,,No,,
Battle Ground,Amboy Middle School,Middle/Junior High School - Rural,Moderate,,Rock,Very Low,28,No,,Main Building,Middle/Junior High School - Multi-Story,No,2008,Main Area,2008,2003-Present,1,,,,,No,,
Battle Ground,Amboy Middle School,Middle/Junior High School - Rural,Moderate,,Rock,Very Low,28,No,,Upper Building,Classroom Building - Slabs On Grade,No,1969,Upper Bldg Addition,1981,Unknown,1,,,,,No,,
Battle Ground,Amboy Middle School,Middle/Junior High School - Rural,Moderate,,Rock,Very Low,28,No,,Upper Building,Classroom Building - Slabs On Grade,No,1969,Upper Building,1969,<1973,1,,,,,No,,
Battle Ground,Battle Ground High School,High School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,30,No,,Auto Shop,Auto Shop,No,2000,Main Area,2000,Unknown,1,,,,,No,,
Battle Ground,Battle Ground High School,High School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,30,No,,Main Building,High School - Multi-Story,No,1950,Main Area,1996,Unknown,1,,,,,No,,
Battle Ground,Battle Ground High School,High School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,30,No,,Music and Gymnasium Building,High School - Multi-Story,No,1955,Main Area,1996,Unknown,,,,,,No,,
Battle Ground,Battle Ground High School,High School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,30,No,,Welding ESL Building,Wood Shop,No,1957,Main Area,1957,<1973,1,,,,,No,,
