District,Site,Site_Type,Site_EQHazardLevel,Site_EQRiskLevel,Site_Soil,Site_Liquefaction,Site_GroundMotionPercentile,Site_HasGeotechnicalStudy,Site_ShearWaveVelocity,Building,Building_Type,Building_HasEvaluation,Building_YearBuilt,BuildingArea_Name,BuildingArea_YearBuilt,BuildingArea_CodeYear,BuildingArea_NumberOfFloors,BuildingArea_ConstructionType,BuildingArea_VerticalIrregularity,BuildingArea_HorizontalIrregularity,BuildingArea_ExistingRisk,BuildingArea_HasRetrofit,BuildingArea_RetrofitRisk,BuildingArea_CodeRisk
Central Kitsap,Cougar Valley Elementary,Elementary School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,86.0,No,,Main,Elementary School - Single Story,Yes,1989,Multipurpose Room,1989.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Moderate,No,Low,Low
Central Kitsap,Esquire Hills Elementary,Elementary School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,90.0,No,,Main_Bldg,Elementary School - Single Story,Yes,1977,Covered Play,1977.0,1973,1.0,"Wood, Light Frame",,Yes,Moderate,No,Low,Low
Central Kitsap,Esquire Hills Elementary,Elementary School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,90.0,No,,Main_Bldg,Elementary School - Single Story,Yes,1977,Main,1977.0,1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,High,No,Low,Low
Central Kitsap,Fairview Middle School,High School - Rural,High,Very High,Very Dense Soil and Soft Rock,Very Low,90.0,No,,Main,Junior/Senior High School - Multi-Story,Yes,1971,1975 Gym Additions,1975.0,1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Central Kitsap,Fairview Middle School,High School - Rural,High,Very High,Very Dense Soil and Soft Rock,Very Low,90.0,No,,Main,Junior/Senior High School - Multi-Story,Yes,1971,Administration Addition,1991.0,1988-1991,1.0,"Wood, Light Frame",,,Low,No,Low,Low
Central Kitsap,Fairview Middle School,High School - Rural,High,Very High,Very Dense Soil and Soft Rock,Very Low,90.0,No,,Main,Junior/Senior High School - Multi-Story,Yes,1971,Fairview MS Replacement,2024.0,2003-Present,2.0,Steel Braced Frame,,Yes,Low,No,,
Central Kitsap,Fairview Middle School,High School - Rural,High,Very High,Very Dense Soil and Soft Rock,Very Low,90.0,No,,Main,Junior/Senior High School - Multi-Story,Yes,1971,Gymnasium/Band room,1971.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Central Kitsap,Green Mountain Elementary,Elementary School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,94.0,Yes,592.0,Main,Elementary School - Single Story,Yes,1992,Main,1992.0,1976-1985,1.0,Steel Braced Frame,Moderate,Yes,High,No,Low,Low
Central Kitsap,Green Mountain Elementary,Elementary School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,94.0,Yes,592.0,Main,Elementary School - Single Story,Yes,1992,Multipurpose,1992.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Central Kitsap,Jenne Wright Administration,Administrative,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,89.0,No,,Main Building,Administrative,Yes,1942,1946 Classroom Addition,1946.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Central Kitsap,Jenne Wright Administration,Administrative,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,89.0,No,,Main Building,Administrative,Yes,1942,1956 Addition,1956.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Central Kitsap,Jenne Wright Administration,Administrative,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,89.0,No,,Main Building,Administrative,Yes,1942,Main Area,1942.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,Very High,No,Low,Low
Central Kitsap,Ridgetop Middle School,Middle/Junior High School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,88.0,Yes,521.0,Main,Junior/Senior High School - Multi-Story,Yes,1986,Classroom Wing Addition,1992.0,1988-1991,2.0,Steel Braced Frame,,,Moderate,No,Low,Low
Central Kitsap,Ridgetop Middle School,Middle/Junior High School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,88.0,Yes,521.0,Main,Junior/Senior High School - Multi-Story,Yes,1986,Classroom Wing First Floor,1986.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Precast Concrete Diaphragms,,Yes,High,No,Low,Low
Central Kitsap,Ridgetop Middle School,Middle/Junior High School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,88.0,Yes,521.0,Main,Junior/Senior High School - Multi-Story,Yes,1986,Classroom Wing Second Floor,1986.0,1976-1985,1.0,Steel Braced Frame,,Yes,High,No,Low,Low
Central Kitsap,Ridgetop Middle School,Middle/Junior High School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,88.0,Yes,521.0,Main,Junior/Senior High School - Multi-Story,Yes,1986,"Commons, Office, Library and Science Rooms",1986.0,1976-1985,1.0,Steel Braced Frame,Moderate,Yes,High,No,Low,Low
Central Kitsap,Ridgetop Middle School,Middle/Junior High School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,88.0,Yes,521.0,Main,Junior/Senior High School - Multi-Story,Yes,1986,Gym/Music,1986.0,1976-1985,2.0,Precast Concrete Tilt-Up Walls,,,High,No,Moderate,Low
Central Kitsap,Woodlands Elementary,Elementary School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,91.0,Yes,295.0,Main,Elementary School - Single Story,Yes,1981,Covered Play,1979.0,1976-1985,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Central Kitsap,Woodlands Elementary,Elementary School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,91.0,Yes,295.0,Main,Elementary School - Single Story,Yes,1981,Main Building,1981.0,1976-1985,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,Moderate,No,Low,Low
Central Kitsap,Woodlands Elementary,Elementary School - Rural,High,High,Very Dense Soil and Soft Rock,Very Low,91.0,Yes,295.0,Main,Elementary School - Single Story,Yes,1981,Multipurpose ,1979.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Chehalis,Olympic Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,52.0,No,159.0,Annex Building,Classroom Building - Slabs On Grade,No,1969,Main Area,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,Yes,Very High,No,Low,Low
Chehalis,Olympic Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,52.0,No,159.0,Olympic - Main,Elementary School - Single Story,No,1959,Main Area,1959.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Very High,No,Low,Low
Chehalis,R.E. Bennett Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,54.0,No,,Bennett Gym,Music,No,1935,Main Area,1935.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,Yes,Very High,No,Low,Low
Chehalis,R.E. Bennett Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,54.0,No,,Main Building,Administrative,No,1927,Main Area,1927.0,<1973,,Concrete Frame Buildings with URM Infill Walls,Severe,Yes,,No,,
Chehalis,W. F. West High School,High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,53.0,No,,Greenhouse,Greenhouse,No,1990,Main Area,1990.0,Unknown,1.0,Steel Light Frame,Severe,,High,No,Moderate,Low
Chehalis,W. F. West High School,High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,53.0,No,,Main Building,Administrative,No,1950,Main Area,1950.0,<1973,,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,Yes,,No,,
Chehalis,W. F. West High School,High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,53.0,No,,Multipurpose Building,Gymnasium,No,1990,Main Area,1990.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Severe,,Low,No,Low,Low
Chehalis,W. F. West High School,High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,53.0,No,,STEM Addition,High School - Single Story,No,2018,Main Area,2018.0,2003-Present,,,,,,No,,
Chehalis,W. F. West High School,High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,53.0,No,,Vocational Education Building,Classroom Building - Slabs On Grade,No,1950,Main Area,1950.0,<1973,1.0,Precast Concrete Tilt-Up Walls,Severe,,Very High,No,Low,Low
Chimacum,Chimacum Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,69.0,Yes,332.0,Middle School Bldg 100 B,Middle/Junior High School - Single Story,No,1959,Main Area,1959.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Chimacum,Chimacum Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,69.0,Yes,332.0,Middle School Bldg 200,Junior/Senior High School - Single Story,No,1991,MS Bldg 200,1991.0,Unknown,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Low,No,Low,Low
Chimacum,Chimacum Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,69.0,Yes,332.0,Middle School Bldg 200,Junior/Senior High School - Single Story,No,1991,MS Bldg 200,1999.0,Unknown,1.0,,,,,No,,
Clover Park,Oakbrook Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,78.0,Yes,455.0,First Classroom Building - OB1,Elementary School - Single Story,No,1970,Main Area,1970.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Clover Park,Oakbrook Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,78.0,Yes,455.0,Gym / MPR - OB2,Gymnasium,No,1970,Area A,1970.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Clover Park,Oakbrook Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,78.0,Yes,455.0,Gym / MPR - OB2,Gymnasium,No,1970,Area B Covered Play,1970.0,<1973,1.0,,,,,No,,
Cosmopolis,Cosmopolis Elementary School,Elementary School - Rural,Very High,Very High,Firm Soil - Soft Soil,Moderate to High,90.0,Yes,230.0,Auditorium Building,Auditorium/Theater,Yes,1960,Main Area,1960.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Very High,No,Low,Low
Cosmopolis,Cosmopolis Elementary School,Elementary School - Rural,Very High,Very High,Firm Soil - Soft Soil,Moderate to High,90.0,Yes,230.0,Covered Play,Covered Play,No,1960,Covered Play,1960.0,<1973,1.0,,,,,No,,
Cosmopolis,Cosmopolis Elementary School,Elementary School - Rural,Very High,Very High,Firm Soil - Soft Soil,Moderate to High,90.0,Yes,230.0,Gymnasium Building,Gymnasium,Yes,1969,Main Area,1969.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Very High,No,Low,Low
Cosmopolis,Cosmopolis Elementary School,Elementary School - Rural,Very High,Very High,Firm Soil - Soft Soil,Moderate to High,90.0,Yes,230.0,Main Building,Elementary School - Single Story,Yes,1960,2 Classroom Addition,1973.0,Unknown,1.0,,,,,No,,
Cosmopolis,Cosmopolis Elementary School,Elementary School - Rural,Very High,Very High,Firm Soil - Soft Soil,Moderate to High,90.0,Yes,230.0,Main Building,Elementary School - Single Story,Yes,1960,Main Area,1960.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,Very High,No,Low,Low
Cosmopolis,Cosmopolis Elementary School,Elementary School - Rural,Very High,Very High,Firm Soil - Soft Soil,Moderate to High,90.0,Yes,230.0,Multipurpose Building,Commons,Yes,1960,Main Area,1960.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Very High,No,Low,Low
Coupeville,Coupeville Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,79.0,Yes,412.0,Unit A - Main Building,Elementary School - Single Story,Yes,1974,Area 1 - Original Classroom Building,1962.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,Yes,Very High,No,Low,Low
Coupeville,Coupeville Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,79.0,Yes,412.0,Unit A - Main Building,Elementary School - Single Story,Yes,1974,Area 2 - Classroom and Library Addition ,1968.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Coupeville,Coupeville Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,79.0,Yes,412.0,Unit A - Main Building,Elementary School - Single Story,Yes,1974,Area 3 - Administration Addition (Bldg C),1979.0,1976-1985,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Coupeville,Coupeville Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,79.0,Yes,412.0,Unit A - Main Building,Elementary School - Single Story,Yes,1974,Area 4 - Classroom Addition ,1991.0,1988-1991,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Low,No,Low,Low
Coupeville,Coupeville Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,79.0,Yes,412.0,Unit B - Cedar Pod,Classroom Building - Slabs On Grade,Yes,1979,Cedar Pod (Building B),1979.0,1976-1985,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Coupeville,Coupeville Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,79.0,Yes,412.0,Unit C - Multipurpose,Cafeteria/Kitchen,Yes,1979,Original Multi-Purpose Building (Bldg C),1979.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Moderate,No,Low,Low
Coupeville,Coupeville High School,High School - Rural,Moderate,Very High,Firm Soil,Very Low,80.0,Yes,279.0,Annex,Classroom Building - Slabs On Grade,Yes,1978,Main Area,1978.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Moderate,No,Low,Low
Coupeville,Coupeville High School,High School - Rural,Moderate,Very High,Firm Soil,Very Low,80.0,Yes,279.0,Gymnasium,Gymnasium,Yes,1981,2007 addition - Placeholder SF,2007.0,2003-Present,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Low,No,,
Coupeville,Coupeville High School,High School - Rural,Moderate,Very High,Firm Soil,Very Low,80.0,Yes,279.0,Gymnasium,Gymnasium,Yes,1981,Main Area,1979.0,2003-Present,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,Yes,Low,No,Low,Low
Coupeville,Coupeville High School,High School - Rural,Moderate,Very High,Firm Soil,Very Low,80.0,Yes,279.0,HS Building,High School - Multi-Story,Yes,2007,Main Area,2007.0,2003-Present,2.0,Steel Braced Frame,Moderate,Yes,Low,No,,
Coupeville,Coupeville High School,High School - Rural,Moderate,Very High,Firm Soil,Very Low,80.0,Yes,279.0,Vocational Education Building,Wood Shop,Yes,2007,Main Area,2007.0,2003-Present,1.0,Steel Moment Frame,,,Low,No,,
Eastmont,Cascade Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low,23.0,No,,A Building,Elementary School - Single Story,Yes,1968,Main Area,1967.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Eastmont,Cascade Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low,23.0,No,,B Building,Elementary School - Single Story,Yes,1968,Main Area,1967.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Eastmont,Cascade Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low,23.0,No,,"C Building, Library",Elementary School - Single Story,Yes,1968,Main Area,1967.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Eastmont,Cascade Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low,23.0,No,,"D Building, Administration",Elementary School - Single Story,Yes,1968,Main Area,1967.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Eastmont,Cascade Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low,23.0,No,,E Building,Elementary School - Single Story,Yes,1994,Main Area,1993.0,1988-1991,1.0,"Wood, Light Frame",,,Low,No,,
Eastmont,Cascade Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low,23.0,No,,F Building,Elementary School - Single Story,Yes,1994,Main Area,1993.0,1988-1991,1.0,"Wood, Light Frame",,Yes,Low,No,,
Eastmont,Cascade Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low,23.0,No,,"G Building, Cafeteria Addition",Cafeteria/Kitchen,Yes,2022,"G Building, Cafeteria Addition",2021.0,2003-Present,1.0,Steel Braced Frame,,,Low,No,,
Eastmont,Cascade Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low,23.0,No,,"G Building, Gym",Elementary School - Single Story,Yes,1994,Main Area,1967.0,1988-1991,1.0,Unreinforced Masonry Bearing Walls,,Yes,Moderate,No,Low,Low
Eastmont,Lee Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low to Moderate,23.0,No,,1956 Building,Elementary School - Single Story,Yes,1956,Original Building,1953.0,<1973,1.0,Steel Frame with Unreinforced Masonry Infill Walls,,Yes,High,No,Low,Low
Eastmont,Lee Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low to Moderate,23.0,No,,1988 Addition,Classroom Building - Slabs On Grade,Yes,1988,1987-88 Addition,1988.0,1976-1985,1.0,Steel Braced Frame,,Yes,Moderate,No,Low,Low
Eastmont,Lee Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low to Moderate,23.0,No,,2002 Addition,Elementary School - Single Story,Yes,2002,2002 Addition,2002.0,1997,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,Yes,Low,No,,
Eastmont,Lee Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low to Moderate,23.0,No,,2022 Cafeteria Addition,Cafeteria/Kitchen,Yes,2022,2022 Cafeteria Addition,2021.0,2003-Present,1.0,Steel Braced Frame,,Yes,Low,No,,
Eastmont,Lee Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low to Moderate,23.0,No,,2022 Classroom Addition,Classroom Building - Slabs On Grade,Yes,2022,2022 Classroom Addition,2021.0,2003-Present,1.0,"Wood, Light Frame",,,Low,No,,
Eastmont,Rock Island Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low to Moderate,21.0,No,,2022 Addition,Elementary School - Single Story,Yes,2022,2022 Addition,2021.0,2003-Present,1.0,Steel Braced Frame,,Yes,Low,No,,
Eastmont,Rock Island Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low to Moderate,21.0,No,,Main Building,Elementary School - Multi-Story,Yes,1937,Addition,1994.0,1988-1991,1.0,"Wood, Light Frame",,Yes,Low,No,,
Eastmont,Rock Island Elementary School,Elementary School - Rural,Low,High,Firm Soil,Low to Moderate,21.0,No,,Main Building,Elementary School - Multi-Story,Yes,1937,Original Building,1936.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,Yes,High,No,Low,Low
Elma,Elma Elementary School,Elementary School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,94.0,No,,Fifth Grade Building,K-8,Yes,1987,Main Area,1987.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Elma,Elma Elementary School,Elementary School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,94.0,No,,Kindergarten Building,K-8,Yes,1979,Main Area,1979.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Elma,Elma Elementary School,Elementary School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,94.0,No,,Main Building,Elementary School - Single Story,Yes,1971,1997 Additions,1997.0,1988-1991,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
